name,bike_stands,available_bikes,lat,lon,arrondissement
11107 - BIBLIOTHEQUE FAIDHERBE,46,29,48.85153200530001,2.38372328829,11.0
13007 - LE BRUN GOBELINS,48,18,48.83509278779997,2.35346813513,13.0
16037 - MOLITOR - MICHEL ANGE,52,4,48.8451820815,2.262112773570001,16.0
01008 - COQUILLIERE - LOUVRE,32,4,48.863575,2.3426385,1.0
10151 - GARE DU NORD 1,26,2,48.87963935299999,2.35690495842,10.0
10007 - CHATEAU D'EAU,19,4,48.87242997329998,2.35548939017,10.0
35014 - DE GAULLE (PANTIN),25,16,48.893268664699995,2.412715733389999,
13037 - IVRY BAUDICOURT,20,0,48.824695995399985,2.36310607358,13.0
13040 - PORTE DE CHOISY,18,5,48.81994196569999,2.36507858639,13.0
06006 - NOTRE DAME DES CHAMPS,19,2,48.844799288599994,2.329337755890001,6.0
12015 - NATION PICPUS,36,8,48.84696435949999,2.39986827743,12.0
09019 - VICTOR MASSE,18,0,48.881149034,2.3366810043,9.0
21015 - NATIONALE (BOULOGNE-BILLANCOURT),23,12,48.827600424099984,2.24183519132,
06107 - CHERCHE MIDI,23,2,48.85024108719999,2.32755154921,6.0
09004 - ROCHECHOUART GERANDO,21,0,48.88291108949998,2.346319371629999,9.0
06029 - VAUGIRARD PRINCE,24,15,48.84892295820001,2.34104050871,6.0
19114 - MANIN SECRETAN,20,2,48.879275195700004,2.37863702192,19.0
12032 - PORTE DOREE,35,35,48.83554504359998,2.407455515930001,12.0
16110 - OCTAVE FEUILLET,21,0,48.8609983661,2.273128527139999,16.0
06103 - MEZIERES RENNES,55,52,48.85029701020001,2.33044682028,6.0
42006 - BROSSOLETTE (IVRY),20,10,48.81692972059999,2.381460319179999,
03001 - CHEMIN VERT BEAUMARCHAIS,52,46,48.858044056900006,2.3678326593,3.0
34009 - MAAR (SAINT OUEN),26,6,48.90526962939999,2.32217124869,
03007 - ARCHIVES PASTOURELLE,28,21,48.86240121189999,2.35944703195,3.0
15115 - VAUGIRARD,30,1,48.8413252598,2.318291551590001,15.0
09036 - ATHENES CLICHY,20,2,48.878113787899984,2.32956021946,9.0
04103 - HOTEL DE VILLE,25,24,48.857203787700016,2.35397627362,4.0
01015 - PLACE ANDRE MALRAUX,20,18,48.863979655200005,2.335599603889999,1.0
17002 - LA FOURCHE RUE DE LA CONDAMINE,37,1,48.8879013455,2.32440044544,17.0
32605 - HORTENSIAS (LES LILAS),22,0,48.882173094199985,2.42327263606,
02012 - QUATRE SEPTEMBRE,42,0,48.86996973399999,2.336039455539999,2.0
05029 - PORT ROYAL,30,2,48.840108956699986,2.337296889739999,5.0
12017 - ST MANDE NETTER,39,11,48.844634626300014,2.40509982632,12.0
18011 - HERBERT,35,10,48.892845711199996,2.36342901628,18.0
21106 - MORICE 2 (CLICHY),25,6,48.900660349399985,2.30856953503,
43001 - PARIS 1 (VINCENNES),22,1,48.8463380539,2.42024734047,
08105 - FRANCOIS 1ER LINCOLN,31,1,48.86951797929999,2.30242621884,8.0
9104 - CAUMARTIN PROVENCE,23,20,48.874505246,2.328474260870001,9.0
18005 - TARDIEU,17,1,48.8841632665,2.341879802309999,18.0
04009 - VILLAGE SAINT PAUL,28,24,48.85272597219999,2.360878343429999,4.0
16034 - PORTE D'AUTEUIL,33,3,48.847950207799975,2.260659826139999,16.0
13022 - BUTTE AUX CAILLES,36,0,48.827564379900004,2.349063506689999,13.0
20018 - HARPIGNIES,36,0,48.85862166939999,2.40994255388,20.0
11109 - REPUBLIQUE PIERRE LEVEE,23,1,48.86633134789999,2.37109744847,11.0
21007 - RHIN DANUBE (BOULOGNE BILLANCOURT),52,40,48.8406492986,2.22797877475,
19125 - LEDIT DE NANTES,30,2,48.888790026799995,2.37850015614,19.0
20119 - SQUARE DE MENILMONTANT,25,0,48.870136458699996,2.39669061288,20.0
20006 - PYRÉNÉES - PLAINE,12,0,48.85028528059998,2.40629610782,20.0
18040 - CHAPELLE MARX DORMOY,23,4,48.884570063199995,2.36021557266,18.0
19105 - PORTE BRUNET,17,3,48.8836592109,2.39571950819,19.0
17107 - BERTHIER STUART MERRIL,36,3,48.88591312829998,2.293234151070001,17.0
13151 - GARE D'AUSTERLITZ,55,51,48.84151,2.36543,13.0
03003 - TURENNE BRETAGNE,32,11,48.862132235,2.36495138689,3.0
07023 - BOURDONNAIS TOUR EIFFEL,60,29,48.860897797899966,2.29559959845,7.0
12033 - SAINT EMILION,66,64,48.83350833249998,2.3861331687,12.0
21009 - LECORBUSIER (BOULOGNE-BILLANCOURT),46,44,48.83799829529998,2.24084666482,
16010 - BELLES FEUILLES,23,3,48.86585549639999,2.28285990898,16.0
16005 - POINCARE VICTOR HUGO,25,0,48.870306124399995,2.28507454142,16.0
21303 - ILES (ISSY LES MOULINEAUX),31,28,48.823450547,2.24966529829,
21021 - PARADIS (BOULOGNE-BILLANCOURT),40,0,48.833174958899974,2.257005867300001,
17016 - BROCHANT,21,2,48.88818698579999,2.31686114315,17.0
11002 - ROQUETTE THIERE,23,16,48.85510629539999,2.37342454193,11.0
10036 - AQUEDUC,29,2,48.883843265699994,2.367110644029999,10.0
05008 - ST GERMAIN-DANTE,20,17,48.850977229799994,2.34607682591,5.0
01026 - COLONEL DRIANT,31,2,48.863430501899984,2.340169767019999,1.0
41302 - CHARLES DE GAULLE (NOGENT),50,5,48.836481129199996,2.47946426871,
15008 - SEVRES LECOURBE,62,41,48.84483801919996,2.31108550609,15.0
07018 - SEGUR ESTREES,18,0,48.851294334599984,2.309747615600001,7.0
10012 - VINAIGRIERS,24,7,48.8732678412,2.35932361343,10.0
01009 - PONT NEUF - 14,24,17,48.86024519449999,2.34433354527,1.0
08012 - CLICHY,47,8,48.88331804439998,2.32620717539,17.0
03012 - GAITE LYRIQUE,24,2,48.86749798939998,2.35366081625,3.0
05010 - SAINT MICHEL HENRI BARBUSSE,15,4,48.843756981300004,2.339306721979999,5.0
09022 - LAFITTE ROSSINI,33,4,48.87334627509997,2.3379808677,9.0
11030 - SAINT MAUR OBERKAMPF,22,3,48.8653079842,2.37601991202,11.0
23001 - COUTURIER 1 (LEVALLOIS),35,0,48.8936146525,2.27761872722,
19014 - LORRAINE,18,1,48.8863350826,2.38246120056,19.0
20036 - MENILMONTANT - PELLEPORT,19,0,48.8706826338,2.39895960233,20.0
15067 - DESAIX,12,6,48.852804604899994,2.29307702986,15.0
18114 - LEPIC VERON,21,0,48.885257971300014,2.33461773564,18.0
19029 - SEINE FLANDRE,18,3,48.886798811799984,2.3747195168,19.0
21003 - JAURES 1 (BOULOGNE-BILLANCOURT),23,7,48.84563813879998,2.237011471339999,
13053 - CHEVALERET TOLBIAC,21,15,48.8294101346,2.37593455801,13.0
13118 - PATAY REGNAULT,63,37,48.824342856899975,2.37606009169,13.0
17105 - PALADINES,41,2,48.883498081899994,2.282015589629999,17.0
13008 - ITALIE ROSALIE,53,5,48.831996369200006,2.3548094727,13.0
21110 - VILLENEUVE (CLICHY),35,11,48.90550311449998,2.31082038171,
15010 - CAMBRONNE,59,21,48.847575321499995,2.302863100500001,15.0
09012 - ROUGEMONT,30,3,48.8715422136,2.3458364556,9.0
02015 - OPERA - CAPUCINES,31,8,48.870508937199986,2.33405446194,2.0
14004 - PORT ROYAL COCHIN,23,1,48.838431825499974,2.340794666869999,14.0
06013 - JACQUES CALLOT,28,27,48.85525468780001,2.33753933406,6.0
43401 - GARE RER (JOINVILLE),45,42,48.81995410119998,2.464025504699999,
11025 - FROMENT BREGUET,48,4,48.85704145049998,2.37289470307,11.0
10023 - VERDUN,14,4,48.876156054299976,2.36091490832,10.0
20115 - PORTE DE BAGNOLET,20,1,48.864423648599995,2.410411115840001,20.0
09039 - CHAUSSEE D'ANTIN,28,6,48.87243,2.33359,9.0
08039 - COLISEE,24,2,48.87048193859997,2.30766254015,8.0
12105 - BERCY VILLOT,35,33,48.841907153300006,2.37660562531,12.0
16023 - RUE DE PASSY,33,6,48.85838125289999,2.28412901289,16.0
16121 - SABLONS MAILLOT,33,7,48.878720891799986,2.27056809721,16.0
07101 - SEVRES BABYLONE,54,14,48.852241617699995,2.32660601948,7.0
32006 - EGLISE SAINT JUSTE (SAINT DENIS),38,4,48.908586716999984,2.35848245779,
14023 - MALAKOFF PINARD,49,1,48.82365348029999,2.30776682559,
19041 - PYRÉNÉES,42,4,48.874349136499994,2.386095374,19.0
11046 - VOLTAIRE,18,9,48.86681,2.36547,11.0
07015 - VARENNE,47,5,48.85729011850002,2.31530968318,7.0
16024 - KENNEDY RANELAGH,22,21,48.8529331605,2.28043971999,16.0
15109 - CEVENNES,29,5,48.84244145219999,2.28107075522,15.0
05004 - SAINT JACQUES VAL DE GRACE,19,1,48.841865956499994,2.34120202666,5.0
18110 - DEPARTEMENT,17,3,48.886665624699994,2.361519337939999,18.0
03014 - GRENIER SAINT LAZARE,31,19,48.86306283269999,2.35283938072,3.0
12035 - MADAGASCAR,33,22,48.8347058597,2.397111552650001,12.0
07024 - AVENUE RAPP,31,7,48.85816904349998,2.30052833004,7.0
23008 - REPUBLIQUE (LEVALLOIS),25,0,48.89319467539999,2.28891416006,
18031 - ALBERT KAHN,46,4,48.8957969798,2.34558558413,18.0
12023 - SAHEL,67,16,48.8407622776,2.410523440829999,12.0
13002 - ARAGO - GLACIERE,30,3,48.83493139999998,2.3447341,13.0
20103 - LE VAU BERTEAUX,25,0,48.86803439039998,2.41103061245,20.0
07026 - PLACE DE FINLANDE,25,8,48.86269,2.31138,7.0
44102 - VERDUN (SAINT MAURICE),25,7,48.82217580489998,2.42150447606,
22008 - DE GAULLE (NEUILLY),27,1,48.882951625400004,2.26513500874,
04001 - NOTRE DAME,32,32,48.853984144399995,2.34938004529,4.0
20024 - GAMBETTA - PÈRE LACHAISE,29,0,48.864295696199996,2.39822866728,20.0
16020 - PORTE DE PASSY,35,1,48.85738212799999,2.264277072080001,16.0
21706 - BLEUZEN (VANVES),48,4,48.82330323409999,2.29650634355,
04019 - BEAUBOURG SAINT MERRY,32,31,48.858828988199996,2.35189147062,4.0
31005 - PARIS 2  (MONTREUIL),44,0,48.85628451619998,2.42643449061,
13123 - BNF - QUAI FRANÇOIS MAURIAC,42,40,48.834839238099995,2.376330569389999,13.0
20005 - RUE DE LAGNY SAINT MANDE,19,0,48.84926604359999,2.41233032884,20.0
15005 - PLACE TREFOUEL,42,2,48.842650804599984,2.31272739021,15.0
31703 - CARNOT (BAGNOLET),27,0,48.875266998399965,2.42364949052,
05023 - PLACE JUSSIEU,24,3,48.845616878499996,2.3557455,5.0
41602 - DIGEON (SAINT MANDE),32,28,48.84354695990001,2.41831747657,
03002 - SAINT GILLES,18,12,48.858158956800004,2.3647149921,3.0
07002 - VANEAU,35,6,48.84857760759999,2.32041739312,7.0
35007 - DELESSERT (PANTIN),21,15,48.893943713199995,2.418029659690001,
21306 - LAFAYETTE (ISSY LES MOULINEAUX),62,14,48.829743387699985,2.263816341550001,
19113 - PRE ST GERVAIS,27,0,48.87792341189999,2.39598555362,19.0
16039 - VERSAILLES EXELMANS,46,9,48.840962952599995,2.264394118079999,16.0
13039 - IVRY POINTE D'IVRY,17,4,48.82321968319999,2.36546962811,13.0
13054 - PAU CASALS,54,44,48.83124496839999,2.377263236880001,13.0
32606 - GARDE CHASSE (LES LILAS),25,0,48.88324025159998,2.418912369650001,
22405 - NORD (MALAKOFF),25,1,48.81933915839998,2.30047686505,
21109 - GUICHET (CLICHY),18,2,48.90513700399999,2.30250316058,
12008 - HECTOR MALOT,54,49,48.846815132299994,2.37692936059,12.0
16011 - VICTOR HUGO RUE DE LA POMPE,39,0,48.868108886899996,2.28147752242,16.0
09028 - MONCEY BLANCHE,18,2,48.88015398589999,2.33107516002,9.0
12014 - NATION,66,47,48.847301799999975,2.39552056486,12.0
13032 - MASSENA,26,3,48.81989461809999,2.35943293847,13.0
16041 - VERSAILLES,43,5,48.84021933809999,2.26383419115,16.0
06032 - RENNES SABOT,26,23,48.85255742169999,2.331647722909999,6.0
13006 - SAINT MARCEL JEANNE D'ARC,41,19,48.8381516081,2.35710844956,13.0
18035 - PORTE MONTMARTRE,37,25,48.89913599009997,2.33689345356,18.0
17115 - PORTE DE SAINT OUEN,27,1,48.8987600807,2.329558517450001,18.0
20007 - BUZENVAL,50,3,48.851617205,2.40151359731,20.0
42001 - VANZUPPE-PAUL VAILLANT COUTURIER (IVRY),22,19,48.82057,2.3952015,
14007 - SAINT JACQUES FERRUS,34,18,48.831366680000016,2.34081188215,14.0
01024 - LOUVRE COQ HERON,20,13,48.86377283199998,2.34270756198,1.0
02013 - RICHELIEU DROUOT,17,4,48.87144635389999,2.33829010585,2.0
15072 - PLACE FERNAND FOREST,32,27,48.849271,2.281849,15.0
13029 - ITALIE,40,2,48.82903204069997,2.35618336918,13.0
13114 - NATIONALE DUCHAMP (PROP 1),22,0,48.824810840799984,2.36773548985,13.0
15017 - PROCESSION,21,0,48.83633386179998,2.31046623803,15.0
21304 - BLUM (ISSY LES MOULINEAUX),20,20,48.82095510789998,2.26073641335,
11105 - REPUBLIQUE PARMENTIER,50,0,48.864541626799976,2.37519519672,11.0
05006 - SAINT JACQUES SOUFFLOT,13,4,48.846516920599974,2.343123803370001,5.0
18009 - LEPINE,22,2,48.886114668,2.356855627529999,18.0
22401 - DE GAULLE (MALAKOFF),53,2,48.82252830599998,2.29863165412,
13514 - GARE D'AUSTERLITZ 2,19,17,48.841836173600015,2.36346863686,13.0
12034 - PIROGUES DE BERCY,48,48,48.83230838939999,2.38637027857,12.0
04016 - LOBAU,60,60,48.85624672170002,2.35328134461,4.0
18049 - PTE D'AUBERVILLIERS,68,29,48.898452173299965,2.36960946334,18.0
20014 - CHARONNE - ALEXANDRE DUMAS,33,4,48.855994019999976,2.39490886,20.0
22406 - MOQUET (MALAKOFF),23,4,48.815249854199976,2.29800015658,
42009 - VERDUN (IVRY),50,0,48.80725928059999,2.37513019905,
00909 - PONT D'ARCOLE (STATION MOBILE),20,9,48.855843,2.3507829,4.0
16129 - BOIS DE BOULOGNE / PORTE DE LA MUETTE 1,42,16,48.862081866999986,2.26174638604,16.0
31012 - CARNOT (MONTREUIL),25,4,48.855810310999985,2.44152044245,
11041 - SAINT AMBROISE,37,5,48.86082070609998,2.37563652587,11.0
20048 - BAGNOLET,28,5,48.859777644499985,2.40344426132,20.0
14026 - PLANTES MOULIN VERT,45,1,48.83014719579998,2.32331344598,14.0
16040 - EXELMANS,33,3,48.84310449470001,2.25982139174,16.0
10041 - CHARTRES (18 ARR.),14,0,48.88414119399999,2.35610946588,10.0
21108 - VILLENEUVE 2 (CLICHY),50,28,48.90362101219999,2.306228565729999,
20104 - RUE LOUIS LUMIÈRE,22,1,48.862161980699995,2.41112578186,20.0
10110 - LOUIS BLANC,31,2,48.87933217469999,2.368628715749999,10.0
20118 - ORTEAUX MOURAUD,23,1,48.85558642849998,2.40876290776,20.0
15110 - PLACE ROBERT GUILLEMARD,23,18,48.8362103615,2.281039381009999,15.0
05106 - CUJAS,19,2,48.8481913486,2.34183165485,5.0
31709 - MARCEL (BAGNOLET),23,1,48.85705039469999,2.42254995671,
17006 - GUY MOQUET DAVY,37,1,48.8920640862,2.32329134121,17.0
08020 - METRO ROME,44,0,48.8821489456,2.31986005477,17.0
01022 - RUE DE LA PAIX,37,10,48.8682170168,2.3304935114,1.0
07007 - MUSÉE D'ORSAY,65,8,48.85971010439999,2.32580902463,7.0
33006 - KARMAN (AUBERVILLIERS),29,0,48.910143670999986,2.38505201824,
05005 - SAINT JACQUES GAY LUSSAC,24,2,48.844730256099986,2.34192394487,5.0
11029 - MENILMONTANT OBERKAMPF,40,6,48.86661765869999,2.38301344042,11.0
19019 - PETIT HONNEGER,22,1,48.886389634899984,2.39363751443,19.0
14113 - ARAGO 2,37,4,48.83512886499999,2.34157863456,14.0
22005 - DE GAULLE 3 (NEUILLY),22,5,48.88429892939998,2.260991772100001,
19038 - JOURDAIN,19,0,48.87555039479998,2.38903816085,19.0
15040 - MONCLAR,36,2,48.83411714780001,2.30885001547,15.0
11038 - TEMPLE REPUBLIQUE,45,13,48.865745077100016,2.36531295078,11.0
00901 -PORT SOLFERINO (STATION MOBILE),20,2,48.86138,2.32442,7.0
15064 - JAVEL,45,40,48.846294918299996,2.27841391259,15.0
13021 - BOUSSINGAULT - TOLBIAC,47,37,48.82603516609999,2.342176808,13.0
34002 - PERI (SAINT OUEN),26,5,48.90259224159999,2.330513564839999,
15062 - BOUCICAUT,36,24,48.8421443316,2.28586265594,15.0
11113 - REPUBLIQUE FERRY,56,2,48.86651607979999,2.36932253041,11.0
10040 - BELLEVILLE,32,0,48.87277815650001,2.376348394649999,19.0
13026 - PLACE HENOCQUE VERSION 2,34,16,48.8233161722,2.35433694417,13.0
10008 - CITE RIVERIN,18,3,48.870764981899974,2.358724462270001,10.0
06015 - MAZET SAINT ANDRE DES ARTS,54,28,48.85375107349997,2.3391137229,6.0
11043 - CIRQUE D HIVER,21,11,48.86265030009999,2.367053490450001,11.0
05024 - PLACE MONGE,21,7,48.84273504299999,2.35247243722,5.0
42504 - MALON (GENTILLY),30,0,48.814440179599984,2.34107065417,
14029 - GERGOVIE VERCINGETORIX,52,1,48.83425924989998,2.31339164711,14.0
12151 - GARE DE LYON,60,56,48.8455150898,2.37264984463,12.0
08025 - MIROMESNIL,33,3,48.8737604721,2.31587630835,8.0
16030 - MIRABEAU,55,54,48.84766571,2.273556264969999,16.0
15049 - PORTE DE VERSAILLES,23,9,48.832179444299975,2.28712226198,15.0
18027 - DAMREMONT ORDENER,28,6,48.89340039299998,2.33626652391,18.0
06020 - SAINT MICHEL DANTON,35,33,48.852930410599974,2.34265739289,6.0
11017 - ALEXANDRE DUMAS,46,4,48.8541760404,2.396093495320001,11.0
20133 - RASSELINS,27,1,48.85352868589999,2.40961536278,20.0
11001 - BASTILLE RICHARD LENOIR,54,51,48.853848226199986,2.36970148822,11.0
09009 - SQUARE MONTHOLON,21,7,48.87660117139998,2.3457855168,9.0
00905 - CONCORDE/BERGES DE SEINE (STATION MOBILE),20,7,48.863147,2.316318,7.0
05018 - MUTUALITE,37,37,48.848385764699984,2.35016993902,5.0
04107 - BEAUMARCHAIS,18,14,48.85550135769999,2.368429069929999,4.0
05013 - ULM ERASME,20,0,48.842547949699984,2.34459664993,5.0
20110 - PORTE DES LILAS,20,0,48.8754124219,2.40596033115,20.0
11012 - MONTREUIL VOLTAIRE,33,5,48.8505070118,2.39307555827,11.0
35001 - JAURES 1 (PANTIN),26,0,48.910137095100005,2.39932563331,
02101 - BACHAUMONT,33,12,48.866067150099994,2.345463652699999,2.0
17025 - COURCELLES,35,1,48.87943037549999,2.30346740669,17.0
12006 - QUAI DE LA RAPEE - GARE DE LYON,52,26,48.8439658,2.3703793,12.0
15070 - BLANC,36,7,48.838633871499994,2.27827419306,15.0
04014 - ARCHIVES BLANCS MANTEAUX,30,29,48.85940271959998,2.35592748654,4.0
32008 - EMGP-GARDINOUX (AUBERVILLIERS/ST-DENIS),35,3,48.906023,2.366039,
18030 - SIMPLON,38,1,48.8937342775,2.3475179666,18.0
43005 - AUBERT (VINCENNES),49,12,48.84755043629999,2.43343260792,
13045 - TOLBIAC ALBERT,20,2,48.827838032599985,2.37053056386,13.0
15069 - BOUCICAUT FAURE,46,40,48.84124933599999,2.28838660085,15.0
05027 - GOBELINS,40,25,48.83712603859999,2.35143332977,5.0
20116 - HAIES REUNION,22,3,48.85386896769998,2.40242616224,20.0
19111 - ROSA PARKS – GARE RER E,40,0,48.89723954639999,2.37504277378,19.0
15030 - LINOIS,33,32,48.84804578629997,2.284380633700001,15.0
11020 - CHARONNE,36,8,48.856317178,2.38307245237,11.0
17007 - NAVIER,34,2,48.895914117500006,2.32272736705,17.0
13023 - BOBILLOT VERLAINE,26,2,48.82860289079999,2.353034582949999,13.0
15107 -  PALAIS DES SPORTS,43,43,48.833573618200006,2.28548042092,15.0
08002 - GARE SAINT LAZARE - COUR DU HAVRE,46,21,48.87572,2.32668,8.0
11042 - OBERKAMPF,47,4,48.864649419899976,2.36926143826,11.0
14108 - JOURDAN LE BRIX ET MESNIN,21,0,48.82234096589999,2.3278616533,14.0
09002 - MAUBEUGE CONDORCET,15,1,48.87922337059998,2.34914749354,9.0
11019 - CHARONNE PHILIPPE AUGUSTE,32,10,48.85560316199999,2.39054639062,11.0
05022 - CARDINAL LEMOINE,17,2,48.8462950317,2.35222292161,5.0
10009 - HITTORFF,17,10,48.8720836089,2.35766368562,10.0
14036 - BOULARD DAGUERRE,43,0,48.83439079699997,2.329303946550001,14.0
10111 - JEMMAPES,21,3,48.87346279869998,2.36403505925,10.0
19022 - MEAUX - SECRETAN,23,4,48.88135484329996,2.373331189160001,19.0
09014 - FAUBOURG MONTMARTRE,34,2,48.8753297232,2.34077266233,9.0
19006 - MATHIS,55,4,48.890678129399994,2.37614246886,19.0
42703 - FONTAINEBLEAU (KREMLIN BICETRE),45,0,48.80958233799998,2.3626835099,
15033 - VIOLET,48,34,48.84479039029998,2.29054156015,15.0
19035 - PORTE CHAUMONT,21,0,48.885733299900004,2.39784641538,19.0
19001 - OURCQ CRIMEE,56,5,48.89410414029999,2.37294608847,19.0
20047 - COURS DE VINCENNES BD DAVOUT,48,0,48.84733105309999,2.410390008199999,20.0
15026 - BIR HAKEIM,32,25,48.85384405429999,2.28970534822,15.0
17033 - CARNOT,32,3,48.87553842110002,2.29373210017,17.0
10006 - PETITES ECURIES,28,5,48.8729397678,2.35403448428,10.0
18026 - RUISSEAU ORDENER,33,2,48.892895283999984,2.34011963244,18.0
14001 - EDGAR QUINET,27,5,48.841156216499996,2.324448789519999,14.0
12021 - COURTELINE,50,8,48.84437319369998,2.410972451670001,12.0
03004 - REPUBLIQUE 23,18,12,48.86707,2.36351,3.0
11004 - CHARONNE SAINT ANTOINE,32,31,48.852255290000016,2.374027235609999,11.0
42503 - LENINE (ARCUEIL/GENTILLY),30,0,48.81274619999997,2.3316847,
15034 - COMMERCE,55,48,48.84442591949999,2.29404143328,15.0
23010 - VOLTAIRE (LEVALLOIS),25,0,48.89196232899999,2.28420499011,
09017 - TRUDAINE MARTYRS,29,0,48.88103214899999,2.34077441212,9.0
12026 - PARC DE BERCY,36,34,48.837721459,2.38221733705,12.0
11045 - SAINT SEBASTIEN FROISSARD,42,28,48.8612050519,2.3673523288,11.0
10014 - BEAUREPAIRE,56,30,48.871662661999984,2.36393331138,10.0
12113 - CARDINAL LAVIGERIE,46,34,48.832934193699984,2.4026367494,12.0
17030 - RENNEQUIN PEREIRE,23,2,48.883639153899985,2.29515206745,17.0
10017 - GARE DE L'EST SAINT LAURENT,13,3,48.87457503679999,2.356796765199999,10.0
11035 - GONCOURT,53,4,48.86946960530001,2.37153681066,11.0
18101 - CHAMPIONNET,22,1,48.895470370400005,2.34986545092,18.0
14035 - MAINE GAITE,48,0,48.837883627800004,2.32255164002,14.0
20039 - COURONNES,48,0,48.86894064289999,2.3812826011,20.0
08052 - WASHINGTON,30,15,48.872882990999976,2.29997293264,8.0
10152 - GARE DU NORD 2,25,0,48.8790493108,2.35415909596,10.0
15031 - THEATRE,53,47,48.84817034139998,2.28990664646,15.0
13055 - LAGROUA,61,15,48.8285952839,2.38022060627,13.0
10025 - ECLUSES SAINT MARTIN,15,2,48.877420343099985,2.36601144898,10.0
01016 - OPERA PYRAMIDES,25,22,48.86648351449998,2.33443342122,1.0
01102 - FRANCAISE – MAUCONSEIL,37,18,48.864065046899974,2.34759791272,1.0
20131 - REPOS,33,7,48.85935852360002,2.38961313668,20.0
01010 - PONT NEUF,25,24,48.85946238919997,2.34436612845,1.0
02003 - ALLEE PIERRE LAZAEFF,31,5,48.86614574650001,2.35084459529,2.0
16103 - TRAKTIR,20,15,48.872799156,2.29150817943,16.0
06027 - VAUGIRARD DESGOFFE,31,11,48.8461298915,2.32424057814,6.0
12120 - CONSERVATION,50,15,48.82772523699997,2.41827234237,12.0
13042 - NATIONALE BACH,36,13,48.830957464099995,2.36410705325,13.0
09030 - VICTOIR CHAUSSEE D ANTIN,44,9,48.87518586419999,2.332036313370001,9.0
12027 - MONTGALLET CHARENTON,16,15,48.84264777869997,2.38616492781,12.0
05019 - POISSY,25,21,48.8496904114,2.352970183600001,5.0
01001 - ILE DE LA CITE PONT NEUF,16,16,48.857091635199986,2.34174799516,1.0
18044 - CLICHY,32,20,48.884127108,2.32880709819,9.0
19018 - CITÉ DE LA MUSIQUE,60,20,48.8887860708,2.39268612207,19.0
34010 - DIDEROT 2 (SAINT OUEN),50,0,48.911570459299995,2.333910127129999,
15038 - PLACE ADOLPHE CHERIOUX,66,0,48.839635080600004,2.30065445929,15.0
20043 - CHARONNE AVRON,27,1,48.85160266519999,2.398403047039999,20.0
21207 - VERDIER (MONTROUGE),29,3,48.81552963369999,2.317029863730001,
18006 - MARCHE ST-PIERRE,33,1,48.88469160639999,2.344139285949999,18.0
04015 - MAIRIE DU 4 EME,45,42,48.85596585619998,2.35638115487,4.0
35009 - LOLIVE 1 (PANTIN),22,3,48.89213940929999,2.409107737699999,
10004 - METZ,72,16,48.87089342599998,2.353521565009999,10.0
02010 - BOULEVARD MONTMARTRE,30,2,48.870775757299995,2.34316333439,2.0
11040 - TEMPLE JEAN PIERRE TIMBAUD,36,26,48.86442014169997,2.36613637425,11.0
14117 - MOUCHOTTE,39,2,48.83932502509999,2.320954125729999,14.0
01002 - PLACE DU CHATELET,21,16,48.857940092999975,2.34701005811,1.0
08005 - MADELEINE,37,34,48.869090088300005,2.324429630500001,8.0
05003 - GAY LUSSAC LE GOFF,35,2,48.84623928169999,2.34132491601,5.0
11037 - FAUBOURG DU TEMPLE PLACE DE LA REPUBLIQUE,38,12,48.868,2.36498,10.0
31706 - CHATEAU (BAGNOLET),25,4,48.86302549230001,2.41562220418,
16123 - MAHATMA GANDHI,25,18,48.876356,2.264205,16.0
12002 - LACUEE,16,14,48.84921586259999,2.37050342387,12.0
15009 - SUFFREN,46,4,48.8471756149,2.3070521476,15.0
12036 - REUILLY,42,11,48.840302744999974,2.39463039872,12.0
08001 - PETIT PALAIS,41,3,48.86684380329999,2.31577971341,8.0
03101 - PORTE SAINT MARTIN,34,8,48.86863640499998,2.35559159278,3.0
13122 - PARC DE CHOISY,25,0,48.828156251599985,2.3585135329,13.0
15061 - DESNOUETTES,22,19,48.83476837930001,2.28414229739,15.0
14122 - BRUNE,19,1,48.82650293309998,2.30927479983,14.0
07003 - BON MARCHE,59,40,48.85123038029998,2.32507003874,7.0
12030 - WATTIGNIES,33,30,48.83667579639996,2.39179585556,12.0
00908 - PORT DU GROS CAILLOU (STATION MOBILE),20,16,48.862905,2.306366,7.0
21310 - KLEBER (ISSY LES MOULINEAUX),24,18,48.82692976739998,2.27225043196,
10002 - STRASBOURG,17,4,48.869679124499996,2.35432769738,10.0
11013 - NATION VOLTAIRE,46,9,48.849276638199996,2.39493447775,11.0
18038 - ROND POINT DE LA CHAPELLE,49,4,48.895219904699985,2.3600976191,18.0
08017 - ROCHER,64,20,48.876079329199975,2.32273156205,8.0
08103 - D'ARTOIS BERRY,23,9,48.87379431839998,2.306299550269999,8.0
02009 - BOURSE,59,5,48.86885168939998,2.33973140109,2.0
11021 - PHILIPPE AUGUSTE (20EME ARR.),23,12,48.8584450543,2.39039812239,20.0
08036 - RIO,39,2,48.8774556768,2.30969422142,8.0
19017 - PARC DE LA VILLETTE,34,4,48.888368942000014,2.39099165938,19.0
18032 - PORTE DE CLIGNANCOURT,32,14,48.897488459699986,2.34399649934,18.0
04003 - PONT SAINT LOUIS,21,21,48.852944887899994,2.352088649440001,4.0
18010 - MARX DORMOY - RIQUET,29,9,48.89026411,2.36029911,18.0
15060 - MONDRIAN,21,21,48.844292865599996,2.2773458971,15.0
